State,Customer Name,Value Column Name,Value
"Oregon","Ryan Crowe","Profit","-166.1292"
"Oregon","Ryan Crowe","Profit Margin %","-0.5050840037213375"
"Oregon","Ryan Crowe","% GT of Sales","0.00014318033990159916"
"Oregon","Doug Jacobs","Sales","319.968"
"Oregon","Doug Jacobs","Sales Margin %","0"
"Oregon","Doug Jacobs","Profit","35.9964"
"Oregon","Doug Jacobs","Profit Margin %","0.1125"
"Oregon","Doug Jacobs","% GT of Sales","0.00013928603524822564"
"Oregon","Joseph Airdo","Sales","318.293"
"Oregon","Joseph Airdo","Sales Margin %","0"
"Oregon","Joseph Airdo","Profit","59.6202"
"Oregon","Joseph Airdo","Profit Margin %","0.18731231915247898"
"Oregon","Joseph Airdo","% GT of Sales","0.00013855688699264764"
"Oregon","Ruben Dartt","Sales","317.624"
"Oregon","Ruben Dartt","Sales Margin %","1"
"Oregon","Ruben Dartt","Profit","82.83890000000001"
"Oregon","Ruben Dartt","Profit Margin %","0.2608080623630456"
"Oregon","Ruben Dartt","% GT of Sales","0.00013826566300280784"
"Oregon","Darren Koutras","Sales","277.5"
"Oregon","Darren Koutras","Sales Margin %","0"
"Oregon","Darren Koutras","Profit","-188.7"
"Oregon","Darren Koutras","Profit Margin %","-0.6799999999999999"
"Oregon","Darren Koutras","% GT of Sales","0.00012079918861068171"
"Oregon","Ken Black","Sales","269.626"
"Oregon","Ken Black","Sales Margin %","0"
"Oregon","Ken Black","Profit","30.00839999999999"
"Oregon","Ken Black","Profit Margin %","0.11129638833050223"
"Oregon","Ken Black","% GT of Sales","0.00011737153884087808"
"Oregon","Tim Brockman","Sales","265.784"
"Oregon","Tim Brockman","Sales Margin %","0"
"Oregon","Tim Brockman","Profit","13.8141"
"Oregon","Tim Brockman","Profit Margin %","0.05197491195858291"
"Oregon","Tim Brockman","% GT of Sales","0.00011569906863315831"
"Oregon","David Wiener","Sales","242.089"
"Oregon","David Wiener","Sales Margin %","0.7320654800507251"
"Oregon","David Wiener","Profit","-114.0266"
"Oregon","David Wiener","Profit Margin %","-0.47101107443956564"
"Oregon","David Wiener","% GT of Sales","0.00010538434151917596"
"Oregon","Michael Granlund","Sales","211.952"
"Oregon","Michael Granlund","Sales Margin %","1"
"Oregon","Michael Granlund","Profit","14.903699999999997"
"Oregon","Michael Granlund","Profit Margin %","0.07031639239072997"
"Oregon","Michael Granlund","% GT of Sales","0.00009226533197986023"
"Oregon","Justin Hirsh","Sales","195.136"
"Oregon","Justin Hirsh","Sales Margin %","0"
"Oregon","Justin Hirsh","Profit","-12.196"
"Oregon","Justin Hirsh","Profit Margin %","-0.0625"
"Oregon","Justin Hirsh","% GT of Sales","0.0000849451188062486"
"Oregon","Troy Blackwell","Sales","146.688"
"Oregon","Troy Blackwell","Sales Margin %","0"
"Oregon","Troy Blackwell","Profit","18.1296"
"Oregon","Troy Blackwell","Profit Margin %","0.12359293193717279"
"Oregon","Troy Blackwell","% GT of Sales","0.00006385510406819344"
"Oregon","Zuschuss Carroll","Sales","132.709"
"Oregon","Zuschuss Carroll","Sales Margin %","0"
"Oregon","Zuschuss Carroll","Profit","-22.145899999999997"
"Oregon","Zuschuss Carroll","Profit Margin %","-0.16687564520868967"
"Oregon","Zuschuss Carroll","% GT of Sales","0.00005776987214895482"
"Oregon","Aaron Smayling","Sales","88.074"
"Oregon","Aaron Smayling","Sales Margin %","1"
"Oregon","Aaron Smayling","Profit","-58.716"
"Oregon","Aaron Smayling","Profit Margin %","-0.6666666666666667"
"Oregon","Aaron Smayling","% GT of Sales","0.000038339703559269126"
"Oregon","Max Ludwig","Sales","87.688"
"Oregon","Max Ludwig","Sales Margin %","1"
"Oregon","Max Ludwig","Profit","25.255300000000002"
"Oregon","Max Ludwig","Profit Margin %","0.2880131831037314"
"Oregon","Max Ludwig","% GT of Sales","0.00003817167297619265"
"Oregon","Sue Ann Reed","Sales","65.944"
"Oregon","Sue Ann Reed","Sales Margin %","0"
"Oregon","Sue Ann Reed","Profit","-17.1064"
"Oregon","Sue Ann Reed","Profit Margin %","-0.2594079825306321"
"Oregon","Sue Ann Reed","% GT of Sales","0.000028706240337811873"
"Oregon","Katrina Edelman","Sales","65.07"
"Oregon","Katrina Edelman","Sales Margin %","0"
"Oregon","Katrina Edelman","Profit","19.0026"
"Oregon","Katrina Edelman","Profit Margin %","0.2920331950207469"
"Oregon","Katrina Edelman","% GT of Sales","0.00002832577730773715"
"Oregon","Chloris Kastensmidt","Sales","64.072"
"Oregon","Chloris Kastensmidt","Sales Margin %","0"
"Oregon","Chloris Kastensmidt","Profit","-1.6072000000000002"
"Oregon","Chloris Kastensmidt","Profit Margin %","-0.02508428018479211"
"Oregon","Chloris Kastensmidt","% GT of Sales","0.00002789133554113009"
"Oregon","Jennifer Halladay","Sales","55.672"
"Oregon","Jennifer Halladay","Sales Margin %","0"
"Oregon","Jennifer Halladay","Profit","18.789299999999997"
"Oregon","Jennifer Halladay","Profit Margin %","0.33749999999999997"
"Oregon","Jennifer Halladay","% GT of Sales","0.000024234711453455392"
"Oregon","Sanjit Engle","Sales","51.016"
"Oregon","Sanjit Engle","Sales Margin %","0"
"Oregon","Sanjit Engle","Profit","8.2901"
"Oregon","Sanjit Engle","Profit Margin %","0.1625"
"Oregon","Sanjit Engle","% GT of Sales","0.000022207896959144284"
"Oregon","Theone Pippenger","Sales","35.208"
"Oregon","Theone Pippenger","Sales Margin %","0"
"Oregon","Theone Pippenger","Profit","2.6406"
"Oregon","Theone Pippenger","Profit Margin %","0.07500000000000001"
"Oregon","Theone Pippenger","% GT of Sales","0.000015326478676053627"
"Oregon","Bryan Mills","Sales","29.304"
"Oregon","Bryan Mills","Sales Margin %","0"
"Oregon","Bryan Mills","Profit","2.5641"
"Oregon","Bryan Mills","Profit Margin %","0.0875"
"Oregon","Bryan Mills","% GT of Sales","0.00001275639431728799"
"Oregon","Ken Lonsdale","Sales","27.792"
"Oregon","Ken Lonsdale","Sales Margin %","0"
"Oregon","Ken Lonsdale","Profit","10.422"
"Oregon","Ken Lonsdale","Profit Margin %","0.375"
"Oregon","Ken Lonsdale","% GT of Sales","0.000012098201981506546"
"Oregon","Sheri Gordon","Sales","26.352"
"Oregon","Sheri Gordon","Sales Margin %","0"
"Oregon","Sheri Gordon","Profit","-18.4464"
"Oregon","Sheri Gordon","Profit Margin %","-0.7000000000000001"
"Oregon","Sheri Gordon","% GT of Sales","0.00001147135213790517"
"Oregon","Carol Darley","Sales","24.784"
"Oregon","Carol Darley","Sales Margin %","0"
"Oregon","Carol Darley","Profit","7.745"
"Oregon","Carol Darley","Profit Margin %","0.3125"
"Oregon","Carol Darley","% GT of Sales","0.000010788782308205894"
"Oregon","Katharine Harms","Sales","23.766"
"Oregon","Katharine Harms","Sales Margin %","1"
"Oregon","Katharine Harms","Profit","3.1527000000000003"
"Oregon","Katharine Harms","Profit Margin %","0.13265589497601618"
"Oregon","Katharine Harms","% GT of Sales","0.000010345634293771032"
"Oregon","Guy Armstrong","Sales","7.88"
"Oregon","Guy Armstrong","Sales Margin %","0"
"Oregon","Guy Armstrong","Profit","1.773"
"Oregon","Guy Armstrong","Profit Margin %","0.22499999999999998"
"Oregon","Guy Armstrong","% GT of Sales","0.0000034302616441519706"
"Oregon","Denny Ordway","Sales","7.152"
"Oregon","Denny Ordway","Sales Margin %","0"
"Oregon","Denny Ordway","Profit","0.7152"
"Oregon","Denny Ordway","Profit Margin %","0.09999999999999999"
"Oregon","Denny Ordway","% GT of Sales","0.000003113354223220165"
"Oregon","Roger Barcio","Sales","5.682"
"Oregon","Roger Barcio","Sales Margin %","1"
"Oregon","Roger Barcio","Profit","-3.788"
"Oregon","Roger Barcio","Profit Margin %","-0.6666666666666666"
"Oregon","Roger Barcio","% GT of Sales","0.000002473445007877094"
"Oregon","Allen Armold","Sales","5.248"
"Oregon","Allen Armold","Sales Margin %","0"
"Oregon","Allen Armold","Profit","0.590399999999999"
"Oregon","Allen Armold","Profit Margin %","0.11249999999999981"
"Oregon","Allen Armold","% GT of Sales","0.000002284519430013902"
"Oregon","Sara Luxemburg","Sales","2.224"
"Oregon","Sara Luxemburg","Sales Margin %","1"
"Oregon","Sara Luxemburg","Profit","0.556"
"Oregon","Sara Luxemburg","Profit Margin %","0.25"
"Oregon","Sara Luxemburg","% GT of Sales","9.681347584510133e-7"
"Oregon","Tamara Dahlen","Sales","1.08"
"Oregon","Tamara Dahlen","Sales Margin %","1"
"Oregon","Tamara Dahlen","Profit","-0.792"
"Oregon","Tamara Dahlen","Profit Margin %","-0.7333333333333333"
"Oregon","Tamara Dahlen","% GT of Sales","4.701373827010316e-7"
"Nevada","Dennis Pardue","Sales","4685.076"
"Nevada","Dennis Pardue","Sales Margin %","0"
"Nevada","Dennis Pardue","Profit","1691.3097000000002"
"Nevada","Dennis Pardue","Profit Margin %","0.3609994160180113"
"Nevada","Dennis Pardue","% GT of Sales","0.002039471637403165"
"Nevada","Linda Cazamias","Sales","2396.4"
"Nevada","Linda Cazamias","Sales Margin %","0"
"Nevada","Linda Cazamias","Profit","179.73"
"Nevada","Linda Cazamias","Profit Margin %","0.075"
"Nevada","Linda Cazamias","% GT of Sales","0.0010431826147266224"
"Nevada","Kunst Miller","Sales","1891.316"
"Nevada","Kunst Miller","Sales Margin %","0"
"Nevada","Kunst Miller","Profit","110.6962"
"Nevada","Kunst Miller","Profit Margin %","0.05852866469696233"
"Nevada","Kunst Miller","% GT of Sales","0.0008233132908338743"
"Nevada","Lindsay Williams","Sales","1691.608"
"Nevada","Lindsay Williams","Sales Margin %","0"
"Nevada","Lindsay Williams","Profit","322.322"
"Nevada","Lindsay Williams","Profit Margin %","0.190541780365191"
"Nevada","Lindsay Williams","% GT of Sales","0.0007363779237741913"
"Nevada","Michael Chen","Sales","1669.6"
"Nevada","Michael Chen","Sales Margin %","1"
"Nevada","Michael Chen","Profit","116.872"
"Nevada","Michael Chen","Profit Margin %","0.07"
"Nevada","Michael Chen","% GT of Sales","0.0007267975686644835"
"Nevada","Ivan Liston","Sales","1347.27"
"Nevada","Ivan Liston","Sales Margin %","0"
"Nevada","Ivan Liston","Profit","248.6358"
"Nevada","Ivan Liston","Profit Margin %","0.18454786345721347"
"Nevada","Ivan Liston","% GT of Sales","0.0005864833255477952"
"Nevada","Rick Duston","Sales","1196.316"
"Nevada","Rick Duston","Sales Margin %","1"
"Nevada","Rick Duston","Profit","92.0209"
"Nevada","Rick Duston","Profit Margin %","0.07692022843462763"
"Nevada","Rick Duston","% GT of Sales","0.0005207711788179327"
"Nevada","James Lanier","Sales","475.944"
"Nevada","James Lanier","Sales Margin %","0"
"Nevada","James Lanier","Profit","59.493"
"Nevada","James Lanier","Profit Margin %","0.125"
"Nevada","James Lanier","% GT of Sales","0.00020718432080764796"
"Nevada","Natalie Webber","Sales","208.008"
"Nevada","Natalie Webber","Sales Margin %","0"
"Nevada","Natalie Webber","Profit","64.2852"
"Nevada","Natalie Webber","Profit Margin %","0.3090515749394254"
"Nevada","Natalie Webber","% GT of Sales","0.00009054845990821867"
"Nevada","Adam Hart","Sales","196.45"
"Nevada","Adam Hart","Sales Margin %","1"
"Nevada","Adam Hart","Profit","70.722"
"Nevada","Adam Hart","Profit Margin %","0.36"
"Nevada","Adam Hart","% GT of Sales","0.00008551711928853485"
"Nevada","Kelly Lampkin","Sales","163.408"
"Nevada","Kelly Lampkin","Sales Margin %","0"
"Nevada","Kelly Lampkin","Profit","55.5597"
"Nevada","Kelly Lampkin","Profit Margin %","0.3400059972583962"
"Nevada","Kelly Lampkin","% GT of Sales","0.00007113352725223163"
"Nevada","Thomas Seio","Sales","134.6"
"Nevada","Thomas Seio","Sales Margin %","0"
"Nevada","Thomas Seio","Profit","55.312"
"Nevada","Thomas Seio","Profit Margin %","0.4109361069836553"
"Nevada","Thomas Seio","% GT of Sales","0.00005859304788107301"
"Nevada","Jonathan Doherty","Sales","130.28"
"Nevada","Jonathan Doherty","Sales Margin %","0"
"Nevada","Jonathan Doherty","Profit","64.816"
"Nevada","Jonathan Doherty","Profit Margin %","0.4975130488179306"
"Nevada","Jonathan Doherty","% GT of Sales","0.000056712498350268884"
"Nevada","John Murray","Sales","106.88"
"Nevada","John Murray","Sales Margin %","0"
"Nevada","John Murray","Profit","41.5872"
"Nevada","John Murray","Profit Margin %","0.3891017964071857"
"Nevada","John Murray","% GT of Sales","0.000046526188391746533"
"Nevada","Kristina Nunn","Sales","86.2"
"Nevada","Kristina Nunn","Sales Margin %","0"
"Nevada","Kristina Nunn","Profit","24.998"
"Nevada","Kristina Nunn","Profit Margin %","0.29"
"Nevada","Kristina Nunn","% GT of Sales","0.00003752392813780456"
"Nevada","Jennifer Ferguson","Sales","79.36"
"Nevada","Jennifer Ferguson","Sales Margin %","0"
"Nevada","Jennifer Ferguson","Profit","23.808"
"Nevada","Jennifer Ferguson","Profit Margin %","0.3"
"Nevada","Jennifer Ferguson","% GT of Sales","0.000034546391380698024"
"Nevada","Victor Preis","Sales","75.792"
"Nevada","Victor Preis","Sales Margin %","1"
"Nevada","Victor Preis","Profit","25.5798"
"Nevada","Victor Preis","Profit Margin %","0.33749999999999997"
"Nevada","Victor Preis","% GT of Sales","0.00003299319676821906"
"Nevada","Robert Barroso","Sales","58.58"
"Nevada","Robert Barroso","Sales Margin %","0"
"Nevada","Robert Barroso","Profit","19.3314"
"Nevada","Robert Barroso","Profit Margin %","0.32999999999999996"
"Nevada","Robert Barroso","% GT of Sales","0.000025500599887617066"
"Nevada","Anne McFarland","Sales","45.584"
"Nevada","Anne McFarland","Sales Margin %","0"
"Nevada","Anne McFarland","Profit","16.5242"
"Nevada","Anne McFarland","Profit Margin %","0.3625"
"Nevada","Anne McFarland","% GT of Sales","0.000019843280049114655"
"Nevada","Ionia McGrath","Sales","40.08"
"Nevada","Ionia McGrath","Sales Margin %","0"
"Nevada","Ionia McGrath","Profit","19.2384"
"Nevada","Ionia McGrath","Profit Margin %","0.48"
"Nevada","Ionia McGrath","% GT of Sales","0.00001744732064690495"
"Nevada","Aleksandra Gannaway","Sales","31.08"
"Nevada","Aleksandra Gannaway","Sales Margin %","0"
"Nevada","Aleksandra Gannaway","Profit","8.3916"
"Nevada","Aleksandra Gannaway","Profit Margin %","0.27"
"Nevada","Aleksandra Gannaway","% GT of Sales","0.000013529509124396352"
"Nevada","Nathan Mautz","Sales","14.56"
"Nevada","Nathan Mautz","Sales Margin %","0"
"Nevada","Nathan Mautz","Profit","5.5328"
"Nevada","Nathan Mautz","Profit Margin %","0.38"
"Nevada","Nathan Mautz","% GT of Sales","0.00000633814841863613"
"Nevada","Neil Französisch","Sales","4.71"
"Nevada","Neil Französisch","Sales Margin %","0"
"Nevada","Neil Französisch","Profit","0"
"Nevada","Neil Französisch","Profit Margin %","0"
"Nevada","Neil Französisch","% GT of Sales","0.0000020503213634461655"
"Connecticut","Ricardo Sperren","Sales","1230.43"
"Connecticut","Ricardo Sperren","Sales Margin %","0.010606048292060462"
"Connecticut","Ricardo Sperren","Profit","324.932"
"Connecticut","Ricardo Sperren","Profit Margin %","0.2640800370602147"
"Connecticut","Ricardo Sperren","% GT of Sales","0.0005356214257378058"
"Connecticut","Michael Kennedy","Sales","1179.27"
"Connecticut","Michael Kennedy","Sales Margin %","0"
"Connecticut","Michael Kennedy","Profit","311.3476"
"Connecticut","Michael Kennedy","Profit Margin %","0.2640172309988383"
"Connecticut","Michael Kennedy","% GT of Sales","0.0005133508437943013"
"Connecticut","Alan Dominguez","Sales","916.59"
"Connecticut","Alan Dominguez","Sales Margin %","1"
"Connecticut","Alan Dominguez","Profit","260.5332"
"Connecticut","Alan Dominguez","Profit Margin %","0.2842418093149609"
"Connecticut","Alan Dominguez","% GT of Sales","0.0003990029848240172"
"Connecticut","Maris LaWare","Sales","876.73"
"Connecticut","Maris LaWare","Sales Margin %","0"
"Connecticut","Maris LaWare","Profit","254.2444"
"Connecticut","Maris LaWare","Profit Margin %","0.2899916736053289"
"Connecticut","Maris LaWare","% GT of Sales","0.000381651432903218"
"Connecticut","Jamie Frazer","Sales","847.46"
"Connecticut","Jamie Frazer","Sales Margin %","1"
"Connecticut","Jamie Frazer","Profit","262.18539999999996"
"Connecticut","Jamie Frazer","Profit Margin %","0.30937790574186386"
"Connecticut","Jamie Frazer","% GT of Sales","0.00036890983920723723"
"Connecticut","Shirley Jackson","Sales","840"
"Connecticut","Shirley Jackson","Sales Margin %","0"
"Connecticut","Shirley Jackson","Profit","190.9008"
"Connecticut","Shirley Jackson","Profit Margin %","0.22726285714285716"
"Connecticut","Shirley Jackson","% GT of Sales","0.000365662408767469"
"Connecticut","Dan Reichenbach","Sales","694.67"
"Connecticut","Dan Reichenbach","Sales Margin %","1"
"Connecticut","Dan Reichenbach","Profit","201.7916"
"Connecticut","Dan Reichenbach","Profit Margin %","0.290485554291966"
"Connecticut","Dan Reichenbach","% GT of Sales","0.00030239845892678297"
"Connecticut","Nat Gilpin","Sales","594.5"
"Connecticut","Nat Gilpin","Sales Margin %","1"
"Connecticut","Nat Gilpin","Profit","88.4765"
"Connecticut","Nat Gilpin","Profit Margin %","0.148825063078217"
"Connecticut","Nat Gilpin","% GT of Sales","0.0002587932166812623"
"Connecticut","Christine Phan","Sales","584.77"
"Connecticut","Christine Phan","Sales Margin %","0"
"Connecticut","Christine Phan","Profit","159.67669999999998"
"Connecticut","Christine Phan","Profit Margin %","0.27305898045385363"
"Connecticut","Christine Phan","% GT of Sales","0.0002545576271130391"
"Connecticut","Jim Radford","Sales","552.56"
"Connecticut","Jim Radford","Sales Margin %","0"
"Connecticut","Jim Radford","Profit","0"
"Connecticut","Jim Radford","Profit Margin %","0"
"Connecticut","Jim Radford","% GT of Sales","0.0002405362149863722"
"Connecticut","Shahid Collister","Sales","523.16"
"Connecticut","Shahid Collister","Sales Margin %","1"
"Connecticut","Shahid Collister","Profit","148.8568"
"Connecticut","Shahid Collister","Profit Margin %","0.28453398577872924"
"Connecticut","Shahid Collister","% GT of Sales","0.0002277380306795108"
"Connecticut","Suzanne McNair","Sales","470.36"
"Connecticut","Suzanne McNair","Sales Margin %","0"
"Connecticut","Suzanne McNair","Profit","122.2936"
"Connecticut","Suzanne McNair","Profit Margin %","0.26"
"Connecticut","Suzanne McNair","% GT of Sales","0.00020475353641412705"
"Connecticut","Christine Abelman","Sales","455.23"
"Connecticut","Christine Abelman","Sales Margin %","0"
"Connecticut","Christine Abelman","Profit","100.99640000000001"
"Connecticut","Christine Abelman","Profit Margin %","0.2218579619093645"
"Connecticut","Christine Abelman","% GT of Sales","0.00019816725993239873"
"Connecticut","Chris Cortes","Sales","437.65"
"Connecticut","Chris Cortes","Sales Margin %","1"
"Connecticut","Chris Cortes","Profit","128.8733"
"Connecticut","Chris Cortes","Profit Margin %","0.29446658288586774"
"Connecticut","Chris Cortes","% GT of Sales","0.00019051446809176524"
"Connecticut","Dennis Bolton","Sales","386.14"
"Connecticut","Dennis Bolton","Sales Margin %","1"
"Connecticut","Dennis Bolton","Profit","113.5333"
"Connecticut","Dennis Bolton","Profit Margin %","0.29402108043714714"
"Connecticut","Dennis Bolton","% GT of Sales","0.0001680915268112744"
"Connecticut","Ivan Gibson","Sales","370.14"
"Connecticut","Ivan Gibson","Sales Margin %","0"
"Connecticut","Ivan Gibson","Profit","144.3546"
"Connecticut","Ivan Gibson","Profit Margin %","0.39"
"Connecticut","Ivan Gibson","% GT of Sales","0.00016112652854903688"
"Connecticut","Roger Demir","Sales","299.96"
"Connecticut","Roger Demir","Sales Margin %","1"
"Connecticut","Roger Demir","Profit","65.962"
"Connecticut","Roger Demir","Profit Margin %","0.2199026536871583"
"Connecticut","Roger Demir","% GT of Sales","0.0001305763049212976"
"Connecticut","Arthur Gainer","Sales","253.03"
"Connecticut","Arthur Gainer","Sales Margin %","0"
"Connecticut","Arthur Gainer","Profit","43.0947"
"Connecticut","Arthur Gainer","Profit Margin %","0.17031458720309847"
"Connecticut","Arthur Gainer","% GT of Sales","0.00011014709439337224"
"Connecticut","Jennifer Braxton","Sales","238.11"
"Connecticut","Jennifer Braxton","Sales Margin %","0"
"Connecticut","Jennifer Braxton","Profit","85.6753"
"Connecticut","Jennifer Braxton","Profit Margin %","0.3598139515350048"
"Connecticut","Jennifer Braxton","% GT of Sales","0.00010365223351383578"
"Connecticut","Ted Butterfield","Sales","237.64"
"Connecticut","Ted Butterfield","Sales Margin %","1"
"Connecticut","Ted Butterfield","Profit","113.8064"
"Connecticut","Ted Butterfield","Profit Margin %","0.4789025416596533"
"Connecticut","Ted Butterfield","% GT of Sales","0.00010344763668988254"
"Connecticut","Filia McAdams","Sales","230.11"
"Connecticut","Filia McAdams","Sales Margin %","0.7907087914475686"
"Connecticut","Filia McAdams","Profit","60.3631"
"Connecticut","Filia McAdams","Profit Margin %","0.2623228021381079"
"Connecticut","Filia McAdams","% GT of Sales","0.00010016973438271701"
"Connecticut","Rick Bensley","Sales","199.75"
"Connecticut","Rick Bensley","Sales Margin %","0"
"Connecticut","Rick Bensley","Profit","87.89"
"Connecticut","Rick Bensley","Profit Margin %","0.44"
"Connecticut","Rick Bensley","% GT of Sales","0.00008695365018012135"
"Connecticut","Roy Collins","Sales","181.797"
"Connecticut","Roy Collins","Sales Margin %","0"
"Connecticut","Roy Collins","Profit","-15.5826"
"Connecticut","Roy Collins","Profit Margin %","-0.08571428571428572"
"Connecticut","Roy Collins","% GT of Sales","0.00007913848681749948"
"Connecticut","Annie Thurman","Sales","121.24"
"Connecticut","Annie Thurman","Sales Margin %","0"
"Connecticut","Annie Thurman","Profit","21.485"
"Connecticut","Annie Thurman","Profit Margin %","0.177210491586935"
"Connecticut","Annie Thurman","% GT of Sales","0.000052777274332104694"
"Connecticut","Dean percer","Sales","98.6"
"Connecticut","Dean percer","Sales Margin %","1"
"Connecticut","Dean percer","Profit","21.61"
"Connecticut","Dean percer","Profit Margin %","0.2191683569979716"
"Connecticut","Dean percer","% GT of Sales","0.000042921801791038624"
"Connecticut","Trudy Brown","Sales","93.79"
"Connecticut","Trudy Brown","Sales Margin %","0"
"Connecticut","Trudy Brown","Profit","24.15"
"Connecticut","Trudy Brown","Profit Margin %","0.25749013754131567"
"Connecticut","Trudy Brown","% GT of Sales","0.00004082794918845348"
"Connecticut","Cynthia Delaney","Sales","73.33"
"Connecticut","Cynthia Delaney","Sales Margin %","0"
"Connecticut","Cynthia Delaney","Profit","21.4053"
"Connecticut","Cynthia Delaney","Profit Margin %","0.2919037228964953"
"Connecticut","Cynthia Delaney","% GT of Sales","0.000031921457660617264"
"Connecticut","Brian Thompson","Sales","67.32"
"Connecticut","Brian Thompson","Sales Margin %","0"
"Connecticut","Brian Thompson","Profit","29.3724"
"Connecticut","Brian Thompson","Profit Margin %","0.4363101604278075"
"Connecticut","Brian Thompson","% GT of Sales","0.0000293052301883643"
"Connecticut","Erica Hackney","Sales","63.14"
"Connecticut","Erica Hackney","Sales Margin %","0"
"Connecticut","Erica Hackney","Profit","28.388599999999997"
"Connecticut","Erica Hackney","Profit Margin %","0.4496135571745327"
"Connecticut","Erica Hackney","% GT of Sales","0.000027485624392354754"
"Connecticut","Christine Sundaresam","Sales","62.94"
"Connecticut","Christine Sundaresam","Sales Margin %","0"
"Connecticut","Christine Sundaresam","Profit","30.2112"
"Connecticut","Christine Sundaresam","Profit Margin %","0.48000000000000004"
"Connecticut","Christine Sundaresam","% GT of Sales","0.000027398561914076786"
"Connecticut","Andrew Allen","Sales","27.46"
"Connecticut","Andrew Allen","Sales Margin %","0"
"Connecticut","Andrew Allen","Profit","9.8856"
"Connecticut","Andrew Allen","Profit Margin %","0.36"
"Connecticut","Andrew Allen","% GT of Sales","0.00001195367826756512"
"Connecticut","Julia Barnett","Sales","27.46"
"Connecticut","Julia Barnett","Sales Margin %","1"
"Connecticut","Julia Barnett","Profit","9.8856"
"Connecticut","Julia Barnett","Profit Margin %","0.36"
"Connecticut","Julia Barnett","% GT of Sales","0.00001195367826756512"
"Connecticut","Michael Paige","Sales","26.9"
"Connecticut","Michael Paige","Sales Margin %","0"
"Connecticut","Michael Paige","Profit","13.181"
"Connecticut","Michael Paige","Profit Margin %","0.49"
"Connecticut","Michael Paige","% GT of Sales","0.000011709903328386804"
"Connecticut","Sample Company A","Sales","22.2"
"Connecticut","Sample Company A","Sales Margin %","0"
"Connecticut","Sample Company A","Profit","9.102"
"Connecticut","Sample Company A","Profit Margin %","0.41000000000000003"
"Connecticut","Sample Company A","% GT of Sales","0.000009663935088854537"
"Connecticut","Raymond Messe","Sales","21.4"
"Connecticut","Raymond Messe","Sales Margin %","0"
"Connecticut","Raymond Messe","Profit","6.206"
"Connecticut","Raymond Messe","Profit Margin %","0.29000000000000004"
"Connecticut","Raymond Messe","% GT of Sales","0.000009315685175742662"
"Connecticut","Duane Benoit","Sales","17.62"
"Connecticut","Duane Benoit","Sales Margin %","1"
"Connecticut","Duane Benoit","Profit","8.2242"
"Connecticut","Duane Benoit","Profit Margin %","0.4667536889897843"
"Connecticut","Duane Benoit","% GT of Sales","0.000007670204336289052"
"Connecticut","Resi Pölking","Sales","11.64"
"Connecticut","Resi Pölking","Sales Margin %","0"
"Connecticut","Resi Pölking","Profit","3.3756"
"Connecticut","Resi Pölking","Profit Margin %","0.29"
"Connecticut","Resi Pölking","% GT of Sales","0.000005067036235777785"
"Connecticut","Cathy Prescott","Sales","11.34"
"Connecticut","Cathy Prescott","Sales Margin %","0"
"Connecticut","Cathy Prescott","Profit","5.5566"
"Connecticut","Cathy Prescott","Profit Margin %","0.49000000000000005"
"Connecticut","Cathy Prescott","% GT of Sales","0.000004936442518360831"
"Connecticut","Alyssa Tate","Sales","11.12"
"Connecticut","Alyssa Tate","Sales Margin %","1"
"Connecticut","Alyssa Tate","Profit","2.8912"
"Connecticut","Alyssa Tate","Profit Margin %","0.26"
"Connecticut","Alyssa Tate","% GT of Sales","0.000004840673792255065"
"Connecticut","Liz Willingham","Sales","10.36"
"Connecticut","Liz Willingham","Sales Margin %","1"
"Connecticut","Liz Willingham","Profit","5.0764"
"Connecticut","Liz Willingham","Profit Margin %","0.49"
"Connecticut","Liz Willingham","% GT of Sales","0.000004509836374798784"
"Connecticut","Sally Knutson","Sales","7.16"
"Connecticut","Sally Knutson","Sales Margin %","0"
"Connecticut","Sally Knutson","Profit","3.4368"
"Connecticut","Sally Knutson","Profit Margin %","0.48"
"Connecticut","Sally Knutson","% GT of Sales","0.0000031168367223512836"
"Connecticut","Neoma Murray","Sales","5.76"
"Connecticut","Neoma Murray","Sales Margin %","1"
"Connecticut","Neoma Murray","Profit","2.8224"
"Connecticut","Neoma Murray","Profit Margin %","0.49000000000000005"
"Connecticut","Neoma Murray","% GT of Sales","0.0000025073993744055017"
"Connecticut","Jeremy Farry","Sales","3.52"
"Connecticut","Jeremy Farry","Sales Margin %","1"
"Connecticut","Jeremy Farry","Profit","1.0208"
"Connecticut","Jeremy Farry","Profit Margin %","0.29"
"Connecticut","Jeremy Farry","% GT of Sales","0.0000015322996176922511"
"Arkansas","Hunter Lopez","Sales","1859.4"
"Arkansas","Hunter Lopez","Sales Margin %","0"
"Arkansas","Hunter Lopez","Profit","437.2475"
"Arkansas","Hunter Lopez","Profit Margin %","0.23515515757771324"
"Arkansas","Hunter Lopez","% GT of Sales","0.000809419860550276"
"Arkansas","Sanjit Chand","Sales","1793.98"
"Arkansas","Sanjit Chand","Sales Margin %","0"
"Arkansas","Sanjit Chand","Profit","843.1706"
"Arkansas","Sanjit Chand","Profit Margin %","0.47000000000000003"
"Arkansas","Sanjit Chand","% GT of Sales","0.0007809417239055524"
"Arkansas","Monica Federle","Sales","1152.87"
"Arkansas","Monica Federle","Sales Margin %","1"
"Arkansas","Monica Federle","Profit","287.244"
